,count
20,1
retired,1
🤙🏻,1
CS).,1
ignored,1
dude.,1
maxiflex,1
y’al,1
"years,",1
effect,1
awake,1
love…,1
cobalt-60,1
ring,1
😵😹,1
(that’s,1
popped,1
wary,1
"Obviously,",1
radiation,1
similar,1
stories,1
hates,1
son,1
calls,1
"do,",1
BC,1
10,1
vibes.,1
curious,1
mention,1
dated,1
shocked,1
‘back,1
up.’,1
Most,1
cautious,1
cobalt,1
10-2,1
Pickles❣️😻,1
attacks,1
scooped❣️😻🥰￼,1
*after,1
bar,1
validating,1
hand,1
herself.,1
😤😮‍💨,1
trope.,1
no.,1
mentioned,1
movies,1
shows.,1
promises,1
criteria,1
“good,1
job”,1
spayed,1
disconnecting,1
2020,1
waves,1
‘tour,1
duty’,1
Easter,1
Something,1
apart.,1
verge,1
forward.,1
"Thanks,",1
peace,1
hopefully,1
Officially,1
fully,1
puddle,1
reality,1
nearly,1
speak,1
horror,1
viable,1
"sucks,",1
$15,1
view,1
Strange,1
unintentionally,1
sounding,1
EARNED,1
#girlboss,1
woman?,1
extra,1
painting,1
chewing,1
gum,1
duct,1
tape,1
needy,1
snuggly,1
asshole,1
reasonable,1
timeframe,1
Dating,1
constantly,1
box),1
log,1
girl.,1
nap.,1
hoped,1
napped,1
couch.,1
mom.,1
"then,",1
clarity,1
‘I’m,1
apart’,1
Watch,1
Name.,1
Weathering,1
You.,1
scoop,1
detail,1
younger,1
growth,1
viscerally,1
Cigarettes,1
deadlines,1
tempted,1
decade,1
appointment.,1
Excited,1
coping,1
Spring,1
mechanisms,1
trash,1
"myself,",1
closing,1
doors,1
opportunities,1
hunt,1
dollars,1
hundred,1
ring.,1
seen.,1
fine,1
stink,1
breathe,1
kill,1
"yourself,",1
Coffee,1
vendors,1
Panoply,1
weekends,1
silver,1
beacon,1
crafted,1
leaf,1
floral,1
patterns,1
position,1
ingrained,1
taught,1
single,1
AT,1
SOCIAL,1
EVENT!,1
role,1
follows,1
stop!!!,1
Imma,1
asshole),1
organizers…,1
can!,1
